Node,Hub Score,Authority Score,Spectrum,Degree Centrality,Betweenness Centrality,Closeness Centrality,PageRank,Harmonic Centrality,Personalized PageRank (Alpha=0.5),Closeness in Closeness Centrality,Adjusted Closeness Centrality,Weighted Closeness Centrality,Average Neighbor Degree Centrality,Clustering Centrality,Core Number Centrality,Directed Eigenvector Centrality
P51991,2.1532034420462304e-19,2.774503643000835e-18,-7.457545522995315e-17,0.0001866019779809666,0.0,0.0014477739670937064,0.0004957552006500927,8.0,0.00023638314641524143,0.5172413793103449,0.5172413793103449,0.5172413793103449,15.0,0,1,1.731198471334377e-17
Q99959,-4.620299286344522e-19,4.034550437804093e-18,-7.457545522995315e-17,0.0001866019779809666,0.0,0.0007033459170051818,0.0005257486090889813,4.0,0.00024513953626530686,0.5384615384615384,0.5384615384615384,0.5384615384615384,7.0,0,1,-4.864986486263429e-18
P35658,7.270768586941815e-05,5.09326314270927e-05,2.839038500827844e-17,0.0003732039559619332,0.00019642313471680695,0.008985319711634404,0.0008010566212466303,61.33968253968253,0.0002879781553275934,0.19494869771112866,0.19494869771112866,0.19494869771112866,22.5,0,1,0.00034978329777848914
Q14573,0.00030704885695595393,0.00021509151439001462,2.839038500827844e-17,0.0003732039559619332,0.000979468837016929,0.011676307768862351,0.000777514058663974,74.40952380952379,0.00028097548342661264,0.25333333333333335,0.25333333333333335,0.25333333333333335,32.5,0,2,0.0014771555507668962
Q9P0M6,2.684430909845901e-06,1.880476987916414e-06,2.64575131106459,0.0001866019779809666,0.0,0.006554058764905463,0.00048467827940036715,41.877813852813915,0.00023590106786738262,0.1421991940126655,0.1421991940126655,0.1421991940126655,12.0,0,1,1.2914303145182798e-05
P49454,2.7773358100922996e-05,1.9455580173296493e-05,-2.6457513110645903,0.0001866019779809666,0.0,0.006780464606694932,0.00045766964343432395,46.96114718614725,0.00022885351701588567,0.14711137581893985,0.14711137581893985,0.14711137581893985,28.0,0,1,0.00013361251524881502
O00566,0.00023702560199638167,0.00016603935995083546,-2.8284271247461907,0.0001866019779809666,0.0,0.009873720793270417,0.0004611357168177109,60.87619047619043,0.00022889839596640187,0.2142237640936687,0.2142237640936687,0.2142237640936687,32.0,0,1,0.0011402865561335855
Q9UGI8,1.8114363597412893e-05,1.2689335296681799e-05,2.828427124746191,0.0001866019779809666,0.0,0.007359017501383834,0.0004777464680938803,47.994444444444454,0.00023220458639959627,0.15966386554621848,0.15966386554621848,0.15966386554621848,25.0,0,1,8.714487004430894e-05
Q6PCD5,-0.0,-1.0153645841384268e-19,-2.2360679774997894,0.0,0.0,0.0,0.00013155955114531873,0.0,0.000173796547186272,0.0,0.0,0.0,0.0,0,0,-3.880767789063943e-18
Q8N0Z8,-2.4132482375395735e-17,-1.003604375389019e-16,2.2360679774997894,0.0001866019779809666,0.0,0.004402424443476879,0.00046550659609211623,28.950000000000003,0.00022975995577083791,0.25925925925925924,0.25925925925925924,0.25925925925925924,31.0,0,1,-1.0593849276151007e-15
P20042,1.2419501273533715e-05,8.700013943630787e-06,-1.6963633436042244e-16,0.0001866019779809666,0.0,0.007246594573291402,0.0004802020021748379,45.99444444444447,0.00023329529259041116,0.15722469764481223,0.15722469764481223,0.15722469764481223,19.0,0,1,5.974793531515701e-05
Q9UNE7,-0.0,-6.049790716928067e-20,1.225015063587527e-16,0.0,0.0,0.0,0.00013155955114531873,0.0,0.000173796547186272,0.0,0.0,0.0,0.0,0,0,4.48396775652953e-19
P12109,-2.4132482375395735e-17,-1.009047939238492e-16,-1.1579958318317226e-16,0.0001866019779809666,0.0,0.004402424443476879,0.00046550659609211623,28.950000000000003,0.00022975995577083791,0.25925925925925924,0.25925925925925924,0.25925925925925924,31.0,0,1,-1.0802151607912093e-15
P19784,-0.0,1.4465237342581529e-19,-7.42944855688007e-17,0.0,0.0,0.0,0.00013155955114531873,0.0,0.000173796547186272,0.0,0.0,0.0,0.0,0,0,9.103343923236186e-19
Q7LGA3,-2.975536567951507e-19,-1.9310714594253e-17,-5.614835314969567e-17,0.0001866019779809666,0.0,0.004210493132589603,0.00047749765999858103,27.45000000000001,0.0002320706505287225,0.24795640326975477,0.24795640326975477,0.24795640326975477,26.0,0,1,-2.0257720317396634e-16
Q9Y2T4,-4.909524178165791e-19,3.225639278052368e-18,-5.614835314969567e-17,0.0001866019779809666,0.0,0.0008891035421446056,0.0005132513555727779,5.0,0.00024149104049444627,0.5294117647058824,0.5294117647058824,0.5294117647058824,9.0,0,1,1.8522972054855617e-18
P23284,-2.6125871559635898e-17,-1.9331729107551592e-16,6.54441501671241e-17,0.0001866019779809666,0.0,0.005346889202977109,0.00046244614440898963,32.416666666666664,0.00022888249077309162,0.314878892733564,0.314878892733564,0.314878892733564,36.0,0,1,-1.6916597541036525e-15
Q9UNS1,0.023768064190320192,0.01664982234911371,6.54441501671241e-17,0.0001866019779809666,0.0,0.006903820542535349,0.0004719884334510657,49.67301587301592,0.0002304072150645094,0.14978775015160703,0.14978775015160703,0.14978775015160703,38.0,0,1,0.11434378325906004
A7MCY6,-0.0,-1.653764922087195e-19,5.877701810174683e-17,0.0,0.0,0.0,0.00013155955114531873,0.0,0.000173796547186272,0.0,0.0,0.0,0.0,0,0,-3.6628876575704275e-18
Q6P2E9,-0.0,1.0795904288059102e-18,2.3952887459266786e-17,0.0,0.0,0.0,0.00013155955114531873,0.0,0.000173796547186272,0.0,0.0,0.0,0.0,0,0,1.0628636534944688e-18
Q9NP72,-2.975536567951507e-19,-1.9444891418077424e-17,2.3952887459266786e-17,0.0001866019779809666,0.0,0.004210493132589603,0.00047749765999858103,27.45000000000001,0.0002320706505287225,0.24795640326975477,0.24795640326975477,0.24795640326975477,26.0,0,1,-1.9957053095266344e-16
Q9H6F5,0.0002494451032699154,0.00017473937389446412,-2.962484635479909e-17,0.0003732039559619332,0.00030173936865007366,0.01021022428218905,0.0008097781678472301,66.04285714285707,0.000288397141370541,0.22152466367713006,0.22152466367713006,0.22152466367713006,25.5,0,1,0.0012000344914487476
P23468,-2.6125871559635898e-17,-1.92213280126322e-16,-2.962484635479909e-17,0.0001866019779809666,0.0,0.005346889202977109,0.00046244614440898963,32.416666666666664,0.00022888249077309162,0.314878892733564,0.314878892733564,0.314878892733564,36.0,0,1,-1.6923865819581246e-15
P30519,-2.6125871559635898e-17,-1.92213280126322e-16,1.6768903972242975e-17,0.0001866019779809666,0.0,0.005346889202977109,0.00046244614440898963,32.416666666666664,0.00022888249077309162,0.314878892733564,0.314878892733564,0.314878892733564,36.0,0,1,-1.6980833571013331e-15
P61106,-2.642342521643105e-17,-2.1304392204812905e-16,1.6768903972242975e-17,0.0003732039559619332,0.00011771457364234176,0.006520046327680947,0.0008083842532622519,39.333333333333336,0.00028715659411554214,0.38396624472573837,0.38396624472573837,0.38396624472573837,31.0,0,1,-1.8987762435019724e-15
P62072,4.613150271122546e-05,3.231568707864726e-05,4.323483870516367e-18,0.0001866019779809666,0.0,0.006406527897940793,0.0004897141142075612,39.56587301587309,0.00023828364586036372,0.1389983117613956,0.1389983117613956,0.1389983117613956,9.0,0,1,0.00022193017088768617
Q6NUT2,-0.0,1.1688098736172413e-18,4.323483870516367e-18,0.0,0.0,0.0,0.00013155955114531873,0.0,0.000173796547186272,0.0,0.0,0.0,0.0,0,0,-4.538562840901562e-18
Q9NPF4,-0.0,-8.566888228936784e-20,1.0611273704639822e-17,0.0,0.0,0.0,0.00013155955114531873,0.0,0.000173796547186272,0.0,0.0,0.0,0.0,0,0,-3.6862851360788264e-18
Q8NCA5,2.1532034420462304e-19,1.994714978531033e-18,-9.568048865669695e-18,0.0001866019779809666,0.0,0.0014477739670937064,0.0004957552006500927,8.0,0.00023638314641524143,0.5172413793103449,0.5172413793103449,0.5172413793103449,15.0,0,1,1.0082948387920109e-17
Q9P2K2,-2.6125871559635898e-17,-1.9331729107551592e-16,-9.568048865669695e-18,0.0001866019779809666,0.0,0.005346889202977109,0.00046244614440898963,32.416666666666664,0.00022888249077309162,0.314878892733564,0.314878892733564,0.314878892733564,36.0,0,1,-1.6971223061076672e-15
Q8WU90,1.8114363597412893e-05,1.2689335296681455e-05,9.620911380922196e-18,0.0001866019779809666,0.0,0.007359017501383834,0.0004777464680938803,47.994444444444454,0.00023220458639959627,0.15966386554621848,0.15966386554621848,0.15966386554621848,25.0,0,1,8.714487004430473e-05
Q15818,-0.0,7.461098847166353e-19,9.620911380922196e-18,0.0,0.0,0.0,0.00013155955114531873,0.0,0.000173796547186272,0.0,0.0,0.0,0.0,0,0,-3.2618449479156442e-18
Q9GZR2,1.2419501273533715e-05,8.700013943629776e-06,1.1798015281887147e-17,0.0001866019779809666,0.0,0.007246594573291402,0.0004802020021748379,45.99444444444447,0.00023329529259041116,0.15722469764481223,0.15722469764481223,0.15722469764481223,19.0,0,1,5.974793531517064e-05
O60885,-5.332809746224867e-19,-1.6842541023661017e-18,-1.1569133632740833e-17,0.0001866019779809666,0.0,0.0005183388277249073,0.0005482436654181476,3.0,0.0002517068286528559,0.5555555555555556,0.5555555555555556,0.5555555555555556,5.0,0,1,7.685554094587223e-18
P13489,1.940511169545455e-06,1.3593520271867744e-06,-1.1569133632740833e-17,0.0001866019779809666,0.0,0.006406527897940793,0.0005315931109307452,38.544480519480615,0.00026904195923917277,0.1389983117613956,0.1389983117613956,0.1389983117613956,2.0,0,1,9.33544216326781e-06
Q99567,-0.0,3.528248278128317e-19,7.650426226839514e-18,0.0,0.0,0.0,0.00013155955114531873,0.0,0.000173796547186272,0.0,0.0,0.0,0.0,0,0,-2.746676574179945e-18
Q9NXA8,-4.909524178165791e-19,4.151030378878639e-18,7.650426226839514e-18,0.0001866019779809666,0.0,0.0008891035421446056,0.0005132513555727779,5.0,0.00024149104049444627,0.5294117647058824,0.5294117647058824,0.5294117647058824,9.0,0,1,7.151388191955985e-18
P05062,-2.6125871559635898e-17,-1.9222857830562125e-16,-5.804570353610379e-18,0.0001866019779809666,0.0,0.005346889202977109,0.00046244614440898963,32.416666666666664,0.00022888249077309162,0.314878892733564,0.314878892733564,0.314878892733564,36.0,0,1,-1.7011780470305764e-15
Q6ZT07,0.023768064190320192,0.01664982234911372,-5.804570353610379e-18,0.0001866019779809666,0.0,0.006903820542535349,0.0004719884334510657,49.67301587301592,0.0002304072150645094,0.14978775015160703,0.14978775015160703,0.14978775015160703,38.0,0,1,0.11434378325906007
Q9UN86,-0.0,-4.453106328223947e-19,-6.132307505165232e-18,0.0,0.0,0.0,0.00013155955114531873,0.0,0.000173796547186272,0.0,0.0,0.0,0.0,0,0,3.4304320272110066e-18
Q99988,-0.0,-2.804749516540278e-20,-4.589628693852697e-18,0.0,0.0,0.0,0.00013155955114531873,0.0,0.000173796547186272,0.0,0.0,0.0,0.0,0,0,-2.7564396022753832e-18
Q9BSC4,-0.0,5.386342228878145e-19,-4.589628693852697e-18,0.0,0.0,0.0,0.00013155955114531873,0.0,0.000173796547186272,0.0,0.0,0.0,0.0,0,0,-6.2470944722791505e-19
P28300,-2.4132482375395735e-17,-1.009047939238492e-16,6.834931629144953e-19,0.0001866019779809666,0.0,0.004402424443476879,0.00046550659609211623,28.950000000000003,0.00022975995577083791,0.25925925925925924,0.25925925925925924,0.25925925925925924,31.0,0,1,-1.0602991339809278e-15
O96028,0.00023702560199638167,0.00016603935995083592,6.834931629144953e-19,0.0001866019779809666,0.0,0.009873720793270417,0.0004611357168177109,60.87619047619043,0.00022889839596640187,0.2142237640936687,0.2142237640936687,0.2142237640936687,32.0,0,1,0.0011402865561335703
Q9BVL2,2.684430909845901e-06,1.8804769879171642e-06,2.168824581300242e-18,0.0001866019779809666,0.0,0.006554058764905463,0.00048467827940036715,41.877813852813915,0.00023590106786738262,0.1421991940126655,0.1421991940126655,0.1421991940126655,12.0,0,1,1.2914303145180577e-05
Q02809,-0.0,2.2672174704328066e-19,1.410910621733572e-18,0.0,0.0,0.0,0.00013155955114531873,0.0,0.000173796547186272,0.0,0.0,0.0,0.0,0,0,-2.362730897542603e-18
P35555,2.684430909845901e-06,1.8804769879172658e-06,1.410910621733572e-18,0.0001866019779809666,0.0,0.006554058764905463,0.00048467827940036715,41.877813852813915,0.00023590106786738262,0.1421991940126655,0.1421991940126655,0.1421991940126655,12.0,0,1,1.2914303145180554e-05
Q9Y6M1,-0.0,-2.0188014025775579e-19,8.995262771840707e-19,0.0,0.0,0.0,0.00013155955114531873,0.0,0.000173796547186272,0.0,0.0,0.0,0.0,0,0,-3.9546406282648905e-18
O00203,-5.332809746224867e-19,-1.6086659204051698e-18,-6.947750723522744e-19,0.0001866019779809666,0.0,0.0005183388277249073,0.0005482436654181476,3.0,0.0002517068286528559,0.5555555555555556,0.5555555555555556,0.5555555555555556,5.0,0,1,1.6068734078627255e-17
Q8IWA5,-5.332809746224867e-19,-1.590748155052594e-18,-6.947750723522744e-19,0.0001866019779809666,0.0,0.0005183388277249073,0.0005482436654181476,3.0,0.0002517068286528559,0.5555555555555556,0.5555555555555556,0.5555555555555556,5.0,0,1,1.863351156680426e-17
O14981,0.023768064190320192,0.01664982234911371,-3.5243907028023124e-19,0.0001866019779809666,0.0,0.006903820542535349,0.0004719884334510657,49.67301587301592,0.0002304072150645094,0.14978775015160703,0.14978775015160703,0.14978775015160703,38.0,0,1,0.1143437832590601
Q13586,1.3147983428501685e-20,2.4061889985023714e-18,5.039148521971996e-21,0.0001866019779809666,0.0,0.0006106973824831634,0.0005351215492261339,3.5,0.00024787590809345226,0.5454545454545454,0.5454545454545454,0.5454545454545454,6.0,0,1,-5.508840145059627e-18
Q99470,-0.0,3.643488295674347e-19,5.039148521971996e-21,0.0,0.0,0.0,0.00013155955114531873,0.0,0.000173796547186272,0.0,0.0,0.0,0.0,0,0,3.2243843010629074e-18
Q8NEW0,-0.0,2.6101945508145874e-19,1.501864069766445e-19,0.0,0.0,0.0,0.00013155955114531873,0.0,0.000173796547186272,0.0,0.0,0.0,0.0,0,0,2.3653259335168452e-18
Q9NYU1,-2.4132482375395735e-17,-9.98007829746553e-17,-4.403975370991155e-21,0.0001866019779809666,0.0,0.004402424443476879,0.00046550659609211623,28.950000000000003,0.00022975995577083791,0.25925925925925924,0.25925925925925924,0.25925925925925924,31.0,0,1,-1.049819790060338e-15
Q8IWF2,-2.4132482375395735e-17,-9.924877750005836e-17,-4.403975370991155e-21,0.0001866019779809666,0.0,0.004402424443476879,0.00046550659609211623,28.950000000000003,0.00022975995577083791,0.25925925925925924,0.25925925925925924,0.25925925925925924,31.0,0,1,-1.0558799791307825e-15
O14975,0.00010697509266697584,7.493737287239864e-05,-2.0884490891453447e-20,0.0001866019779809666,0.0,0.006457402197754277,0.0004705267329446361,40.81587301587307,0.0002332273585924431,0.14010209869540555,0.14010209869540555,0.14010209869540555,13.0,0,1,0.0005146374863381072
Q96HR9,0.023768064190320192,0.016649822349113712,-3.3519162007830235e-21,0.0001866019779809666,0.0,0.006903820542535349,0.0004719884334510657,49.67301587301592,0.0002304072150645094,0.14978775015160703,0.14978775015160703,0.14978775015160703,38.0,0,1,0.11434378325906007
P27448,-0.0,-5.464635578491807e-20,-3.3519162007830235e-21,0.0,0.0,0.0,0.00013155955114531873,0.0,0.000173796547186272,0.0,0.0,0.0,0.0,0,0,-4.721381762764074e-20
Q9H7Z7,-2.975536567951507e-19,-1.8896710488305286e-17,6.1030702880568606e-21,0.0001866019779809666,0.0,0.004210493132589603,0.00047749765999858103,27.45000000000001,0.0002320706505287225,0.24795640326975477,0.24795640326975477,0.24795640326975477,26.0,0,1,-2.0458467112611288e-16
P12268,-0.0,1.6888030763790408e-19,1.5067973482767966e-21,0.0,0.0,0.0,0.00013155955114531873,0.0,0.000173796547186272,0.0,0.0,0.0,0.0,0,0,-3.1568577707673503e-18
Q15942,1.8114363597412893e-05,1.2689335296681787e-05,-6.06283360489684e-26,0.0001866019779809666,0.0,0.007359017501383834,0.0004777464680938803,47.994444444444454,0.00023220458639959627,0.15966386554621848,0.15966386554621848,0.15966386554621848,25.0,0,1,8.714487004431175e-05
Q7L099,7.002325495957224e-05,4.905215443917729e-05,-3.6358769412613846e-30,0.0001866019779809666,0.0,0.008818280460604795,0.0004479378929915819,57.923015873015856,0.0002258736346464828,0.19132455460883036,0.19132455460883036,0.19132455460883036,33.0,0,1,0.0003368689946333239
P61026,-2.975536567951507e-19,-1.9993072347849563e-17,1.9907024910391713e-30,0.0001866019779809666,0.0,0.004210493132589603,0.00047749765999858103,27.45000000000001,0.0002320706505287225,0.24795640326975477,0.24795640326975477,0.24795640326975477,26.0,0,1,-2.0322205292972052e-16
Q9UBU6,-0.0,3.2565366033472593e-19,1.9907024910391713e-30,0.0,0.0,0.0,0.00013155955114531873,0.0,0.000173796547186272,0.0,0.0,0.0,0.0,0,0,-2.8765776321487254e-18
O75592,7.33442608880542e-05,5.1378560085301944e-05,-1.489930780326493e-30,0.0003732039559619332,0.00027234555203642385,0.00905680196868798,0.000796878074536183,62.58968253968252,0.0002858864735196973,0.19649960222752585,0.19649960222752585,0.19649960222752585,25.0,0,1,0.0003528457430569631
