Node,Hub Score,Authority Score,Spectrum,Degree Centrality,Betweenness Centrality,Closeness Centrality,PageRank,Harmonic Centrality,Personalized PageRank (Alpha=0.5),Closeness in Closeness Centrality,Adjusted Closeness Centrality,Weighted Closeness Centrality,Average Neighbor Degree Centrality,Clustering Centrality,Core Number Centrality,Directed Eigenvector Centrality
P78406,-0.0,2.5783684701576416e-20,-13.12001139196041,0.0,0.0,0.0,3.610368979709722e-05,0.0,0.00010750377004184317,0.0,0.0,0.0,0.0,0,0,1.8488204714166676e-18
Q14146,0.00017511329435735605,0.00014014250829729404,-13.126195651940865,0.0001866019779809666,0.0,0.17832913337274187,0.00012183870238096687,996.516666666661,0.00014049576130193187,0.24249323160226433,0.24249323160226433,0.24249323160226433,182.0,0,1,0.006225045755643307
P13861,0.00012345384435960625,9.879964551516212e-05,-13.015440866175165,0.0001866019779809666,0.0,0.1673715104858975,0.0001207040456932177,951.3666666666553,0.000139986754151805,0.22759297759297759,0.22759297759297759,0.22759297759297759,178.0,0,1,0.004388620707919082
Q99996,-0.0,-7.590422964258678e-20,-12.646842141089188,0.0,0.0,0.0,3.610368979709722e-05,0.0,0.00010750377004184317,0.0,0.0,0.0,0.0,0,0,-9.966213460415083e-19
P07237,0.0005400194607874878,0.00043217553551168873,-12.702656782919078,0.0001866019779809666,0.0,0.1666976346240539,0.00012139881948443588,954.7333333333198,0.00014026939096119852,0.2266766363740941,0.2266766363740941,0.2266766363740941,216.0,0,1,0.01919697681821736
Q06787,0.00018433039568492058,0.00014751891968864408,-12.77841080380289,0.0001866019779809666,0.0,0.1818881056592068,0.00012136551802234643,1010.4833333333295,0.00014026344721602133,0.2473327475837831,0.2473327475837831,0.2473327475837831,186.0,0,1,0.006552701503934983
Q7Z4H8,-0.0,4.3590634400428477e-20,-12.914157052426278,0.0,0.0,0.0,3.610368979709722e-05,0.0,0.00010750377004184317,0.0,0.0,0.0,0.0,0,0,3.706294602880462e-18
Q13535,0.00011424303975821782,9.142827336999081e-05,-12.841748608462991,0.0001866019779809666,0.0,0.17423380278789233,0.00012273081497219751,977.716666666659,0.0001409179928571341,0.2369243717686666,0.2369243717686666,0.2369243717686666,165.0,0,1,0.004061188799905692
Q15397,-0.0,3.949090203995042e-20,-12.851906527125177,0.0,0.0,0.0,3.610368979709722e-05,0.0,0.00010750377004184317,0.0,0.0,0.0,0.0,0,0,2.9217701308877415e-19
P29122,0.0003321533113818368,0.0002658210409845264,15.386568193830408,0.0001866019779809666,0.0,0.18246065698651479,0.00012114863112645692,1015.3999999999962,0.00014015497516870292,0.2481113069755729,0.2481113069755729,0.2481113069755729,203.0,0,1,0.011807610432026034
Q9Y2L1,0.0001889000204273272,0.00015117597311641544,14.665906990546272,0.0001866019779809666,0.0,0.17817564709048328,0.00012081499093793415,996.4333333333271,0.00013999751895936926,0.2422845198573712,0.2422845198573712,0.2422845198573712,185.0,0,1,0.006715145613115882
P14314,0.00011424303975821782,9.142827336999086e-05,14.546086456129885,0.0001866019779809666,0.0,0.17423380278789233,0.00012273081497219751,977.716666666659,0.0001409179928571341,0.2369243717686666,0.2369243717686666,0.2369243717686666,165.0,0,1,0.004061188799905686
P30414,0.00017511329435735605,0.0001401425082972937,14.174272706487516,0.0001866019779809666,0.0,0.17832913337274187,0.00012183870238096687,996.516666666661,0.00014049576130193187,0.24249323160226433,0.24249323160226433,0.24249323160226433,182.0,0,1,0.006225045755643303
Q8N4C6,0.00021262634527361866,0.00017016406130720014,14.014798656427137,0.0001866019779809666,0.0,0.178373035178102,0.00012002848429303227,996.683333333328,0.00013966384771390032,0.24255292959133432,0.24255292959133432,0.24255292959133432,182.0,0,1,0.007558585046560654
Q13724,0.0002995550286095142,0.00023973275836348596,13.943635067591222,0.0001866019779809666,0.0,0.18209380972441574,0.00012070304151342704,1013.23333333333,0.00013995443980988658,0.2476124654435788,0.2476124654435788,0.2476124654435788,198.0,0,1,0.010648784641226901
P24539,-0.0,1.159158319069785e-19,13.807788777986252,0.0,0.0,0.0,3.610368979709722e-05,0.0,0.00010750377004184317,0.0,0.0,0.0,0.0,0,0,-1.2843071344446945e-18
Q8NBS9,-0.0,-1.9222211285378258e-19,13.756574254032044,0.0,0.0,0.0,3.610368979709722e-05,0.0,0.00010750377004184317,0.0,0.0,0.0,0.0,0,0,1.3761954556626827e-18
Q96JC1,0.0005400194607874878,0.00043217553551168873,13.640600613810275,0.0001866019779809666,0.0,0.1666976346240539,0.00012139881948443588,954.7333333333198,0.00014026939096119852,0.2266766363740941,0.2266766363740941,0.2266766363740941,216.0,0,1,0.019196976818217373
P31323,0.00024261888108084034,0.00019416697447063554,13.597693831089472,0.0001866019779809666,0.0,0.17802242478954552,0.00011955873016383407,997.6833333333262,0.00013939221565787988,0.24207616707616708,0.24207616707616708,0.24207616707616708,196.0,0,1,0.008624779982889914
Q13427,0.00017511329435735605,0.00014014250829729377,13.581048832672261,0.0001866019779809666,0.0,0.17832913337274187,0.00012183870238096687,996.516666666661,0.00014049576130193187,0.24249323160226433,0.24249323160226433,0.24249323160226433,182.0,0,1,0.006225045755643308
P51114,0.00018433039568492058,0.00014751891968864451,13.41587566391271,0.0001866019779809666,0.0,0.1818881056592068,0.00012136551802234643,1010.4833333333295,0.00014026344721602133,0.2473327475837831,0.2473327475837831,0.2473327475837831,186.0,0,1,0.006552701503934986
O75150,9.40882026816599e-05,7.52984333564302e-05,12.527876709573354,0.0001866019779809666,0.0,0.16816787023173965,0.0001224606034480393,953.7833333333215,0.0001407838814439236,0.22867587327376118,0.22867587327376118,0.22867587327376118,172.0,0,1,0.0033447110278465204
P10721,0.0005400194607874878,0.000432175535511689,13.308025903129995,0.0001866019779809666,0.0,0.1666976346240539,0.00012139881948443588,954.7333333333198,0.00014026939096119852,0.2266766363740941,0.2266766363740941,0.2266766363740941,216.0,0,1,0.019196976818217363
P20674,0.00010701913586001241,8.564701035561917e-05,13.198646425019955,0.0001866019779809666,0.0,0.17415004660340108,0.00012183333196908949,977.3833333333256,0.00014049637372649408,0.23681047950967432,0.23681047950967432,0.23681047950967432,165.0,0,1,0.0038043885811345616
Q9NY61,0.00017013196661010014,0.00013615597050921683,13.120011391960412,0.0001866019779809666,0.0,0.1820709307434226,0.00012126289439029309,1011.1499999999959,0.00014022970481380778,0.24758135444151275,0.24758135444151275,0.24758135444151275,186.0,0,1,0.006047966149755451
Q9BQS8,0.00021262634527361866,0.00017016406130720014,13.12619565194087,0.0001866019779809666,0.0,0.178373035178102,0.00012002848429303227,996.683333333328,0.00013966384771390032,0.24255292959133432,0.24255292959133432,0.24255292959133432,182.0,0,1,0.0075585850465606525
Q93084,-0.0,-8.9233425802269e-20,13.015440866175163,0.0,0.0,0.0,3.610368979709722e-05,0.0,0.00010750377004184317,0.0,0.0,0.0,0.0,0,0,-1.3388532291812304e-18
P51991,0.00020152413782736616,0.00016127900660668754,12.646842141089184,0.0001866019779809666,0.0,0.17586195846928404,0.00012131715613221418,988.1333333333265,0.00014025006752736618,0.23913834951456311,0.23913834951456311,0.23913834951456311,189.0,0,1,0.0071639162717245
Q99959,0.00012105095182036568,9.687661968863392e-05,12.702656782919082,0.0001866019779809666,0.0,0.16920861020398184,0.00012351210264154041,958.3666666666551,0.00014124098180300911,0.23009107893507708,0.23009107893507708,0.23009107893507708,173.0,0,1,0.004303201059698992
P35658,0.00040817850926992455,0.0003266637198053182,12.778410803802894,0.0003732039559619332,0.0006883180703320373,0.18915318336860729,0.00020321980102087204,1064.4499999999962,0.00017144354416301396,0.25721185223861115,0.25721185223861115,0.25721185223861115,178.0,0,2,0.014510205555782927
Q14573,0.00021262634527361866,0.00017016406130719995,12.914157052426317,0.0001866019779809666,0.0,0.178373035178102,0.00012002848429303227,996.683333333328,0.00013966384771390032,0.24255292959133432,0.24255292959133432,0.24255292959133432,182.0,0,1,0.007558585046560649
Q9P0M6,0.00040817850926992455,0.0003266637198053183,12.841748608462998,0.0003732039559619332,0.0006883180703320373,0.18915318336860729,0.00020321980102087204,1064.4499999999962,0.00017144354416301396,0.25721185223861115,0.25721185223861115,0.25721185223861115,178.0,0,2,0.014510205555782928
P49454,0.00012345384435960625,9.879964551516218e-05,12.85190652712517,0.0001866019779809666,0.0,0.1673715104858975,0.0001207040456932177,951.3666666666553,0.000139986754151805,0.22759297759297759,0.22759297759297759,0.22759297759297759,178.0,0,1,0.004388620707919084
O00566,0.00017013196661010014,0.0001361559705092167,4.2761016329560976e-15,0.0001866019779809666,0.0,0.1820709307434226,0.00012126289439029309,1011.1499999999959,0.00014022970481380778,0.24758135444151275,0.24758135444151275,0.24758135444151275,186.0,0,1,0.006047966149755449
Q9UGI8,-0.0,-1.46349145241711e-19,-1.813074779696399e-16,0.0,0.0,0.0,3.610368979709722e-05,0.0,0.00010750377004184317,0.0,0.0,0.0,0.0,0,0,-2.0301318958126214e-18
Q6PCD5,-0.0,7.175132744327766e-20,-1.813074779696399e-16,0.0,0.0,0.0,3.610368979709722e-05,0.0,0.00010750377004184317,0.0,0.0,0.0,0.0,0,0,-3.312994348793155e-18
Q8N0Z8,0.000521053331809164,0.00041699701410094167,-3.9168946987491904e-15,0.0003732039559619332,0.0013725703629586953,0.19365261763823338,0.00020585993226729388,1084.8333333333317,0.00017264872408622904,0.26333021515434984,0.26333021515434984,0.26333021515434984,194.0,0,2,0.018522756045141902
P20042,0.00017511329435735605,0.00014014250829729399,2.590318848831593e-15,0.0001866019779809666,0.0,0.17832913337274187,0.00012183870238096687,996.516666666661,0.00014049576130193187,0.24249323160226433,0.24249323160226433,0.24249323160226433,182.0,0,1,0.006225045755643304
Q9UNE7,-0.0,1.2263450825981535e-19,2.590318848831593e-15,0.0,0.0,0.0,3.610368979709722e-05,0.0,0.00010750377004184317,0.0,0.0,0.0,0.0,0,0,3.642410404605898e-18
P12109,0.0002995550286095142,0.00023973275836348596,-2.7602673656267585e-15,0.0001866019779809666,0.0,0.18209380972441574,0.00012070304151342704,1013.23333333333,0.00013995443980988658,0.2476124654435788,0.2476124654435788,0.2476124654435788,198.0,0,1,0.010648784641226903
P19784,0.0005336774492092029,0.00042710004759121366,-2.7602673656267585e-15,0.0003732039559619332,0.0012389460797251764,0.190495929773485,0.0002063620974615739,1075.1166666666636,0.00017290127265422596,0.25903772840804523,0.25903772840804523,0.25903772840804523,196.0,0,2,0.018971526703750522
Q7LGA3,0.0002995550286095142,0.00023973275836348585,-1.3071270814193548e-15,0.0001866019779809666,0.0,0.18209380972441574,0.00012070304151342704,1013.23333333333,0.00013995443980988658,0.2476124654435788,0.2476124654435788,0.2476124654435788,198.0,0,1,0.010648784641226898
Q9Y2T4,8.927609035521654e-05,7.144731803071383e-05,-1.3071270814193548e-15,0.0001866019779809666,0.0,0.1683045920774565,0.00012215130464109257,952.6999999999873,0.00014065577274650809,0.22886178861788617,0.22886178861788617,0.22886178861788617,162.0,0,1,0.003173646806118852
P23284,-0.0,-9.763090021671042e-22,2.0869529626469163e-15,0.0,0.0,0.0,3.610368979709722e-05,0.0,0.00010750377004184317,0.0,0.0,0.0,0.0,0,0,-4.5500302404585925e-18
Q9UNS1,0.0009458565791276271,0.0007569654489963427,2.0869529626469163e-15,0.0003732039559619332,0.0009208706939958207,0.18681223898245464,0.00020569083550825572,1062.0666666666618,0.00017255949464246056,0.25402861931158954,0.25402861931158954,0.25402861931158954,195.5,0,2,0.03362394902656559
A7MCY6,0.00012345384435960625,9.879964551516225e-05,-1.8786840583832422e-15,0.0001866019779809666,0.0,0.1673715104858975,0.0001207040456932177,951.3666666666553,0.000139986754151805,0.22759297759297759,0.22759297759297759,0.22759297759297759,178.0,0,1,0.004388620707919081
Q6P2E9,0.00021262634527361866,0.00017016406130719995,-1.8786840583832422e-15,0.0001866019779809666,0.0,0.178373035178102,0.00012002848429303227,996.683333333328,0.00013966384771390032,0.24255292959133432,0.24255292959133432,0.24255292959133432,182.0,0,1,0.007558585046560651
Q9NP72,0.0002995550286095142,0.00023973275836348577,1.9236507074946143e-15,0.0001866019779809666,0.0,0.18209380972441574,0.00012070304151342704,1013.23333333333,0.00013995443980988658,0.2476124654435788,0.2476124654435788,0.2476124654435788,198.0,0,1,0.010648784641226901
Q9H6F5,0.0003452452609674562,0.0002762984788065107,1.9562611628117837e-16,0.0003732039559619332,0.0012428711723744444,0.19313641713806484,0.00020699790697416274,1079.8333333333317,0.00017322169607389648,0.26262828202052513,0.26262828202052513,0.26262828202052513,184.0,0,2,0.012273011905398753
P23468,0.0005400194607874878,0.00043217553551168895,1.9562611628117837e-16,0.0001866019779809666,0.0,0.1666976346240539,0.00012139881948443588,954.7333333333198,0.00014026939096119852,0.2266766363740941,0.2266766363740941,0.2266766363740941,216.0,0,1,0.019196976818217366
P30519,0.0007289194812148149,0.0005833515086281039,6.139245275172707e-16,0.0003732039559619332,0.000736780810668615,0.19385987127583953,0.00020611012062527284,1086.8333333333317,0.0001727631398787246,0.26361204013377926,0.26361204013377926,0.26361204013377926,200.5,0,2,0.02591212243133326
P61106,-0.0,-7.115109641599592e-20,6.139245275172707e-16,0.0,0.0,0.0,3.610368979709722e-05,0.0,0.00010750377004184317,0.0,0.0,0.0,0.0,0,0,5.042163077788836e-18
P62072,0.00014820160183197088,0.0001186051823799585,-9.34280339633939e-16,0.0001866019779809666,0.0,0.17786946578948085,0.00011994025964878989,992.766666666661,0.00013960884075309808,0.24186817233337424,0.24186817233337424,0.24186817233337424,170.0,0,1,0.00526837071879286
Q6NUT2,0.00011424303975821782,9.142827336999078e-05,-9.34280339633939e-16,0.0001866019779809666,0.0,0.17423380278789233,0.00012273081497219751,977.716666666659,0.0001409179928571341,0.2369243717686666,0.2369243717686666,0.2369243717686666,165.0,0,1,0.004061188799905694
Q9NPF4,0.0001889000204273272,0.00015117597311641539,-4.211248517675416e-16,0.0001866019779809666,0.0,0.17817564709048328,0.00012081499093793415,996.4333333333271,0.00013999751895936926,0.2422845198573712,0.2422845198573712,0.2422845198573712,185.0,0,1,0.006715145613115877
Q8NCA5,0.00020152413782736616,0.00016127900660668732,-4.211248517675416e-16,0.0001866019779809666,0.0,0.17586195846928404,0.00012131715613221418,988.1333333333265,0.00014025006752736618,0.23913834951456311,0.23913834951456311,0.23913834951456311,189.0,0,1,0.007163916271724501
Q9P2K2,0.0005400194607874878,0.00043217553551168873,1.1205040904329115e-15,0.0001866019779809666,0.0,0.1666976346240539,0.00012139881948443588,954.7333333333198,0.00014026939096119852,0.2266766363740941,0.2266766363740941,0.2266766363740941,216.0,0,1,0.01919697681821736
Q8WU90,-0.0,1.0028396648833897e-19,1.1205040904329115e-15,0.0,0.0,0.0,3.610368979709722e-05,0.0,0.00010750377004184317,0.0,0.0,0.0,0.0,0,0,-4.2908602000921276e-18
Q15818,0.00021262634527361866,0.00017016406130719995,-7.745619098630259e-16,0.0001866019779809666,0.0,0.178373035178102,0.00012002848429303227,996.683333333328,0.00013966384771390032,0.24255292959133432,0.24255292959133432,0.24255292959133432,182.0,0,1,0.0075585850465606525
Q9GZR2,-0.0,1.735103048207544e-19,-7.745619098630259e-16,0.0,0.0,0.0,3.610368979709722e-05,0.0,0.00010750377004184317,0.0,0.0,0.0,0.0,0,0,-1.819575025660746e-18
O60885,-0.0,-8.592558615747601e-20,7.068139342797649e-16,0.0,0.0,0.0,3.610368979709722e-05,0.0,0.00010750377004184317,0.0,0.0,0.0,0.0,0,0,4.204910859205887e-19
P13489,-0.0,-1.0989528230579088e-19,7.068139342797649e-16,0.0,0.0,0.0,3.610368979709722e-05,0.0,0.00010750377004184317,0.0,0.0,0.0,0.0,0,0,4.1190972730027766e-18
Q99567,0.00034375376582827674,0.00027510484087807645,1.0969396062352374e-16,0.0003732039559619332,0.0016815920139499549,0.19254617828685897,0.00020313157637662967,1074.0833333333317,0.00017138853720221172,0.26182567100717513,0.26182567100717513,0.26182567100717513,172.0,0,2,0.012219991228015129
Q9NXA8,-0.0,1.457412860014826e-19,1.0969396062352374e-16,0.0,0.0,0.0,3.610368979709722e-05,0.0,0.00010750377004184317,0.0,0.0,0.0,0.0,0,0,4.9449283289372034e-18
P05062,0.0005400194607874878,0.0004321755355116885,-6.566388321031866e-16,0.0001866019779809666,0.0,0.1666976346240539,0.00012139881948443588,954.7333333333198,0.00014026939096119852,0.2266766363740941,0.2266766363740941,0.2266766363740941,216.0,0,1,0.019196976818217363
Q6ZT07,0.0008150638273579069,0.0006522925035904464,-3.549482857688885e-16,0.0001866019779809666,0.0,0.1797893967477544,0.00012003842877145793,1008.6833333333273,0.00013960200478626552,0.24447890818858561,0.24447890818858561,0.24447890818858561,222.0,0,1,0.028974439877297493
Q9UN86,-0.0,1.436836468788787e-19,-3.549482857688885e-16,0.0,0.0,0.0,3.610368979709722e-05,0.0,0.00010750377004184317,0.0,0.0,0.0,0.0,0,0,-2.9376310920835396e-19
Q99988,-0.0,7.300444788558776e-20,2.9483622866059126e-16,0.0,0.0,0.0,3.610368979709722e-05,0.0,0.00010750377004184317,0.0,0.0,0.0,0.0,0,0,4.593750410516422e-18
Q9BSC4,0.00017013196661010014,0.0001361559705092169,2.9483622866059126e-16,0.0001866019779809666,0.0,0.1820709307434226,0.00012126289439029309,1011.1499999999959,0.00014022970481380778,0.24758135444151275,0.24758135444151275,0.24758135444151275,186.0,0,1,0.0060479661497554425
P28300,-0.0,3.4061017872556624e-20,5.746970668211207e-16,0.0,0.0,0.0,3.610368979709722e-05,0.0,0.00010750377004184317,0.0,0.0,0.0,0.0,0,0,-1.3694224598945618e-18
O96028,0.00027117716634973417,0.0002170220623435449,2.2822087932527458e-16,0.0003732039559619332,0.00116561177579939,0.19267418398974875,0.00020636838355667046,1075.3333333333317,0.00017295266634400624,0.26199973407791516,0.26199973407791516,0.26199973407791516,175.0,0,2,0.009639989211600804
Q9BVL2,0.0001955521639963059,0.00015649965849811795,2.2822087932527458e-16,0.0001866019779809666,0.0,0.178373035178102,0.000119295006524937,995.3499999999945,0.0001392834664909568,0.24255292959133432,0.24255292959133432,0.24255292959133432,174.0,0,1,0.006951620509222268
Q02809,0.0006542625005457057,0.0005236038088816795,-3.8803300928011943e-16,0.0003732039559619332,0.0010570275989510941,0.18977246435134895,0.0002080259446595362,1070.6999999999964,0.00017368361377648946,0.25805395495023575,0.25805395495023575,0.25805395495023575,190.5,0,2,0.023258165618123067
P35555,-0.0,-2.035685086997311e-19,-3.8803300928011943e-16,0.0,0.0,0.0,3.610368979709722e-05,0.0,0.00010750377004184317,0.0,0.0,0.0,0.0,0,0,5.061939505763605e-19
Q9Y6M1,0.00012105095182036568,9.687661968863416e-05,-1.2503339056196165e-16,0.0001866019779809666,0.0,0.16920861020398184,0.00012351210264154041,958.3666666666551,0.00014124098180300911,0.23009107893507708,0.23009107893507708,0.23009107893507708,173.0,0,1,0.004303201059698997
O00203,0.00013079275176972022,0.00010467294540589691,-1.2503339056196165e-16,0.0001866019779809666,0.0,0.16883403679213568,0.00012175609653389502,956.1166666666558,0.00014046125989803819,0.229581731329372,0.229581731329372,0.229581731329372,169.0,0,1,0.004649509149268098
Q8IWA5,-0.0,-1.0813284108442537e-20,3.3050669621925437e-16,0.0,0.0,0.0,3.610368979709722e-05,0.0,0.00010750377004184317,0.0,0.0,0.0,0.0,0,0,-9.500411211880318e-19
O14981,0.0008150638273579069,0.0006522925035904462,3.3050669621925437e-16,0.0001866019779809666,0.0,0.1797893967477544,0.00012003842877145793,1008.6833333333273,0.00013960200478626552,0.24447890818858561,0.24447890818858561,0.24447890818858561,222.0,0,1,0.028974439877297493
Q13586,0.00011424303975821782,9.142827336999075e-05,-1.9778799242008432e-16,0.0001866019779809666,0.0,0.17423380278789233,0.00012273081497219751,977.716666666659,0.0001409179928571341,0.2369243717686666,0.2369243717686666,0.2369243717686666,165.0,0,1,0.004061188799905689
Q99470,0.0003321533113818368,0.0002658210409845264,-1.9778799242008432e-16,0.0001866019779809666,0.0,0.18246065698651479,0.00012114863112645692,1015.3999999999962,0.00014015497516870292,0.2481113069755729,0.2481113069755729,0.2481113069755729,203.0,0,1,0.011807610432026026
Q8NEW0,0.0008150638273579069,0.0006522925035904459,-3.072784699550937e-17,0.0001866019779809666,0.0,0.1797893967477544,0.00012003842877145793,1008.6833333333273,0.00013960200478626552,0.24447890818858561,0.24447890818858561,0.24447890818858561,222.0,0,1,0.02897443987729749
Q9NYU1,0.0008721727721693245,0.0006979965764962145,-3.072784699550937e-17,0.0003732039559619332,0.0011653946442769347,0.19072157643944465,0.00020644376081379557,1080.1999999999962,0.00017292059608805827,0.25934456435904185,0.25934456435904185,0.25934456435904185,209.5,0,2,0.03100458725024339
Q8IWF2,-0.0,-1.16231209380967e-19,1.1393847917793087e-16,0.0,0.0,0.0,3.610368979709722e-05,0.0,0.00010750377004184317,0.0,0.0,0.0,0.0,0,0,2.2801558622780022e-18
O14975,0.00026422016929176004,0.00021145440386564695,1.1393847917793087e-16,0.0003732039559619332,0.0007649941194678392,0.18932617426011242,0.0002076198080412352,1065.1999999999962,0.00017350981621588825,0.2574470864907238,0.2574470864907238,0.2574470864907238,179.0,0,2,0.009392677177601961
Q96HR9,0.0008150638273579069,0.0006522925035904459,1.1002059678740914e-16,0.0001866019779809666,0.0,0.1797893967477544,0.00012003842877145793,1008.6833333333273,0.00013960200478626552,0.24447890818858561,0.24447890818858561,0.24447890818858561,222.0,0,1,0.02897443987729749
P27448,-0.0,-1.2070876928196453e-19,-7.567241660759039e-17,0.0,0.0,0.0,3.610368979709722e-05,0.0,0.00010750377004184317,0.0,0.0,0.0,0.0,0,0,1.1438277352420955e-18
Q9H7Z7,-0.0,-2.3168223375398053e-20,-7.567241660759039e-17,0.0,0.0,0.0,3.610368979709722e-05,0.0,0.00010750377004184317,0.0,0.0,0.0,0.0,0,0,-4.134217213970106e-18
P12268,0.00010104519973963398,8.08660918343277e-05,5.4967095466463316e-17,0.0001866019779809666,0.0,0.17141028362750182,0.00012120917896347458,966.0833333333239,0.00014022673157204163,0.2330849302105512,0.2330849302105512,0.2330849302105512,164.0,0,1,0.003592023061845362
Q15942,-0.0,-7.594517453169627e-20,-2.1294202126692178e-17,0.0,0.0,0.0,3.610368979709722e-05,0.0,0.00010750377004184317,0.0,0.0,0.0,0.0,0,0,1.780909883258224e-18
Q7L099,0.00021262634527361866,0.00017016406130720003,-2.1294202126692178e-17,0.0001866019779809666,0.0,0.178373035178102,0.00012002848429303227,996.683333333328,0.00013966384771390032,0.24255292959133432,0.24255292959133432,0.24255292959133432,182.0,0,1,0.007558585046560659
P61026,-0.0,-1.5742772728468418e-19,1.240608492376095e-17,0.0,0.0,0.0,3.610368979709722e-05,0.0,0.00010750377004184317,0.0,0.0,0.0,0.0,0,0,4.348245522099078e-18
Q9UBU6,0.0009458565791276271,0.0007569654489963422,1.240608492376095e-17,0.0003732039559619332,0.0009208706939958207,0.18681223898245464,0.00020569083550825572,1062.0666666666618,0.00017255949464246056,0.25402861931158954,0.25402861931158954,0.25402861931158954,195.5,0,2,0.03362394902656559
O75592,0.0004750709868638074,0.00038019751705714924,-3.484700871797652e-17,0.0005598059339428998,0.0035215961329496896,0.19694244873428926,0.00029049217931982526,1116.4999999999984,0.00020518314124044615,0.2678037510192987,0.2678037510192987,0.2678037510192987,172.33333333333334,0,2,0.016888144565259205
O60518,-0.0,-7.846161619114216e-21,-3.0017173729840046e-17,0.0,0.0,0.0,3.610368979709722e-05,0.0,0.00010750377004184317,0.0,0.0,0.0,0.0,0,0,-2.2107688687417277e-19
