Node,Hub Score,Authority Score,Spectrum,Degree Centrality,Betweenness Centrality,Closeness Centrality,PageRank,Harmonic Centrality,Personalized PageRank (Alpha=0.5),Closeness in Closeness Centrality,Adjusted Closeness Centrality,Weighted Closeness Centrality,Average Neighbor Degree Centrality,Clustering Centrality,Core Number Centrality,Directed Eigenvector Centrality
Q7Z4H8,-0.0,8.834007000438681e-20,-4.458769609785655,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,-5.1821265511590224e-20
Q13535,-1.195027902779575e-18,-1.9041202416123557e-19,-3.9894282690602565,0.0001866019779809666,0.0,0.0007961684393854575,0.0005234852250327966,4.5,0.00024360860571950865,0.5333333333333333,0.5333333333333333,0.5333333333333333,8.0,0,1,1.4580101305474043e-19
Q15397,-0.0,-4.1918374527202264e-20,-3.5981781208305166,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,8.878558099140669e-21
P29122,0.0019014814481988164,0.00275704546758954,2.6457513110645925,0.0001866019779809666,0.0,0.005393284722262237,0.00047533280024578356,38.00357142857146,0.0002311428489812752,0.18527315914489312,0.18527315914489312,0.18527315914489312,31.0,0,1,0.01691239304355135
Q9Y2L1,-3.3629653980843888e-18,-3.567220873542404e-18,-2.645751311064591,0.0001866019779809666,0.0,0.003119680415551181,0.0004847032741351971,20.28333333333333,0.0002335810980922694,0.2612244897959184,0.2612244897959184,0.2612244897959184,20.0,0,1,-1.9973835706363977e-17
P14314,-1.195027902779575e-18,9.999764591964964e-20,-2.8284271247461925,0.0001866019779809666,0.0,0.0007961684393854575,0.0005234852250327966,4.5,0.00024360860571950865,0.5333333333333333,0.5333333333333333,0.5333333333333333,8.0,0,1,-7.891299858949016e-19
P30414,4.268383890499315e-19,-2.696990060114249e-18,2.8284271247461943,0.0001866019779809666,0.0,0.002928435639118924,0.0004872459860032004,18.95,0.00023466201675857376,0.24521072796934865,0.24521072796934865,0.24521072796934865,16.0,0,1,-1.5112252487093353e-17
Q8N4C6,1.1286032119504848e-16,4.040942577707492e-18,-4.358898943540679,0.0001866019779809666,0.0,0.004291845493562232,0.0004611990462207904,26.166666666666664,0.000228579715453339,0.3333333333333333,0.3333333333333333,0.3333333333333333,33.0,0,1,7.543330727665108e-16
Q13724,-2.245738077511839e-19,3.519190786075078e-19,4.358898943540675,0.0001866019779809666,0.0,0.0018206301094899713,0.0004947342789393091,10.0,0.00023527479017123752,0.5135135135135135,0.5135135135135135,0.5135135135135135,19.0,0,1,1.224248457114381e-17
P24539,-0.0,-3.651983669765398e-20,-4.79583152331272,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,1.9249463365211578e-20
Q8NBS9,-0.0,-5.7275751856486e-21,4.795831523312716,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,-2.1244430026564056e-19
Q96JC1,0.011770096860744221,0.01706600515810655,3.464101615137759,0.0001866019779809666,0.0,0.0069649474480748515,0.00047105954317146903,45.51666666666666,0.00022997842515528363,0.2392638036809816,0.2392638036809816,0.2392638036809816,43.0,0,1,0.1046870609535204
P31323,-0.0,7.961681764797946e-21,-3.464101615137759,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,6.287898612522331e-20
Q13427,4.268383890499315e-19,-1.1450563073553891e-18,1.4142135623730943,0.0001866019779809666,0.0,0.002928435639118924,0.0004872459860032004,18.95,0.00023466201675857376,0.24521072796934865,0.24521072796934865,0.24521072796934865,16.0,0,1,-8.98068540301658e-19
P51114,0.0006687664176898281,0.0009696752090400309,-1.414213562373095,0.0001866019779809666,0.0,0.007185357177444309,0.00045923259150443014,43.11666666666667,0.00022840541566316035,0.2468354430379747,0.2468354430379747,0.2468354430379747,23.0,0,1,0.0059482255380459495
O75150,-0.0,-6.520248086475018e-20,1.9999999999999987,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,5.098518817759624e-19
P10721,0.011770096860744221,0.017066005158106554,-1.9999999999999982,0.0001866019779809666,0.0,0.0069649474480748515,0.00047105954317146903,45.51666666666666,0.00022997842515528363,0.2392638036809816,0.2392638036809816,0.2392638036809816,43.0,0,1,0.10468706095352037
P20674,-0.0,-1.3384595840995265e-20,2.0000000000000036,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,2.55263667807016e-19
Q9NY61,7.847719208719507e-18,-3.913864677513252e-18,-2.000000000000003,0.0001866019779809666,0.0,0.003879805592944361,0.00047659557641818186,23.666666666666664,0.00023138879114349903,0.3248730964467005,0.3248730964467005,0.3248730964467005,28.0,0,1,8.214974693699942e-17
Q9BQS8,1.1286032119504848e-16,4.052074273284667e-18,3.407390145912384e-16,0.0001866019779809666,0.0,0.004291845493562232,0.0004611990462207904,26.166666666666664,0.000228579715453339,0.3333333333333333,0.3333333333333333,0.3333333333333333,33.0,0,1,7.497058614061457e-16
Q93084,-0.0,-5.299851989456582e-20,2.8847783147543545e-16,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,-2.8078835556356163e-20
P51991,2.3357723787121896e-18,-3.3880837198403674e-19,-1.6073213308428e-16,0.0001866019779809666,0.0,0.002193609918931807,0.0004910977956389473,12.0,0.00023422071073430208,0.5111111111111111,0.5111111111111111,0.5111111111111111,23.0,0,1,4.356720046362065e-17
Q99959,-1.9151368701555677e-18,2.6245561394160855e-18,-1.4373517314578732e-16,0.0001866019779809666,0.0,0.00042651880681363795,0.0005731459501033658,2.5,0.00025800337803015875,0.5714285714285714,0.5714285714285714,0.5714285714285714,4.0,0,1,1.9068569123921927e-17
P35658,1.1775258326996208e-16,4.367176344431987e-18,1.0049972591198603e-16,0.0003732039559619332,5.070781633823953e-05,0.004908353686007636,0.0008172093848684789,29.833333333333332,0.0002902753096895943,0.3812154696132597,0.3812154696132597,0.3812154696132597,23.0,0,1,7.967186791641691e-16
Q14573,1.1286032119504848e-16,3.941579666166593e-18,2.3334712280083767e-17,0.0001866019779809666,0.0,0.004291845493562232,0.0004611990462207904,26.166666666666664,0.000228579715453339,0.3333333333333333,0.3333333333333333,0.3333333333333333,33.0,0,1,7.398272874129476e-16
Q9P0M6,4.892262074913595e-18,-3.058304123924796e-19,-2.6199578226924858e-17,0.0001866019779809666,0.0,0.003032122925485945,0.0004888608382039271,19.2,0.0002358796818341102,0.2354948805460751,0.2354948805460751,0.2354948805460751,13.0,0,1,7.320828424429486e-17
P49454,4.773065508312763e-17,4.969595119198245e-18,2.709560822003377e-17,0.0001866019779809666,0.0,0.0035968097861027613,0.00046259969134642255,23.283333333333328,0.0002293905899244146,0.2793522267206478,0.2793522267206478,0.2793522267206478,26.0,0,1,2.486727975464332e-16
O00566,7.847719208719507e-18,-3.9725516978007635e-18,1.7986286903342417e-17,0.0001866019779809666,0.0,0.003879805592944361,0.00047659557641818186,23.666666666666664,0.00023138879114349903,0.3248730964467005,0.3248730964467005,0.3248730964467005,28.0,0,1,7.898982342771899e-17
Q9UGI8,-0.0,-1.9286315493278684e-20,1.7986286903342417e-17,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,7.543376527940359e-20
Q6PCD5,-0.0,-1.1206944641374401e-19,-4.477437727254248e-18,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,-5.260199388205963e-19
Q8N0Z8,0.0019014814481988164,0.002757045467589541,-4.477437727254248e-18,0.0001866019779809666,0.0,0.005393284722262237,0.00047533280024578356,38.00357142857146,0.0002311428489812752,0.18527315914489312,0.18527315914489312,0.18527315914489312,31.0,0,1,0.016912393043551334
P20042,4.268383890499315e-19,-2.2133457556256656e-18,-1.5444230376469178e-17,0.0001866019779809666,0.0,0.002928435639118924,0.0004872459860032004,18.95,0.00023466201675857376,0.24521072796934865,0.24521072796934865,0.24521072796934865,16.0,0,1,-1.2254041161640302e-17
Q9UNE7,-0.0,5.283849301814195e-20,-1.5444230376469178e-17,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,-3.066416926038939e-19
P12109,-0.0,-5.679984700756361e-20,5.015404777865509e-18,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,4.3991430072395666e-20
P19784,2.3357723787121896e-18,-3.182035756722029e-19,5.015404777865509e-18,0.0001866019779809666,0.0,0.002193609918931807,0.0004910977956389473,12.0,0.00023422071073430208,0.5111111111111111,0.5111111111111111,0.5111111111111111,23.0,0,1,4.238939837982555e-17
Q7LGA3,-2.245738077511839e-19,3.7369352009475507e-19,5.719982084290421e-18,0.0001866019779809666,0.0,0.0018206301094899713,0.0004947342789393091,10.0,0.00023527479017123752,0.5135135135135135,0.5135135135135135,0.5135135135135135,19.0,0,1,9.482840614408289e-18
Q9Y2T4,-1.5419030689989786e-19,1.0550555686567263e-19,1.273879569737339e-17,0.0001866019779809666,0.0,0.0007033459170051818,0.0005305796143285923,4.0,0.00024566500176388727,0.5384615384615384,0.5384615384615384,0.5384615384615384,7.0,0,1,-1.67698042923156e-17
P23284,-0.0,6.207661033917178e-20,1.273879569737339e-17,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,-2.264241008745656e-19
Q9UNS1,0.0017602687820623953,0.0025522947236344224,8.381927367037374e-17,0.0001866019779809666,0.0,0.005882313129721248,0.0004785703407545903,41.7011904761905,0.00023124751241792663,0.20207253886010362,0.20207253886010362,0.20207253886010362,43.0,0,1,0.01565640176647953
A7MCY6,4.773065508312763e-17,5.1644262639282914e-18,-8.38196478257707e-17,0.0001866019779809666,0.0,0.0035968097861027613,0.00046259969134642255,23.283333333333328,0.0002293905899244146,0.2793522267206478,0.2793522267206478,0.2793522267206478,26.0,0,1,2.449808515264497e-16
Q6P2E9,1.1286032119504848e-16,3.936593948416031e-18,-7.427990997990527e-18,0.0001866019779809666,0.0,0.004291845493562232,0.0004611990462207904,26.166666666666664,0.000228579715453339,0.3333333333333333,0.3333333333333333,0.3333333333333333,33.0,0,1,7.677488865376672e-16
Q9NP72,-2.245738077511839e-19,2.6735765220572294e-19,-7.427990997990527e-18,0.0001866019779809666,0.0,0.0018206301094899713,0.0004947342789393091,10.0,0.00023527479017123752,0.5135135135135135,0.5135135135135135,0.5135135135135135,19.0,0,1,1.1523221343624093e-17
Q9H6F5,8.274557597769438e-18,-5.335676623530497e-18,-6.1212135704039266e-18,0.0003732039559619332,5.3493960093087854e-05,0.004632252738242662,0.0008309910628651435,28.083333333333332,0.0002918667203042179,0.3878787878787879,0.3878787878787879,0.3878787878787879,22.0,0,1,5.743610344474094e-17
P23468,0.011770096860744221,0.017066005158106554,-6.1212135704039266e-18,0.0001866019779809666,0.0,0.0069649474480748515,0.00047105954317146903,45.51666666666666,0.00022997842515528363,0.2392638036809816,0.2392638036809816,0.2392638036809816,43.0,0,1,0.1046870609535204
P30519,0.011770096860744221,0.01706600515810655,-2.4124466077745775e-19,0.0001866019779809666,0.0,0.0069649474480748515,0.00047105954317146903,45.51666666666666,0.00022997842515528363,0.2392638036809816,0.2392638036809816,0.2392638036809816,43.0,0,1,0.1046870609535204
P61106,-0.0,1.4454983765865188e-20,-2.4124466077745775e-19,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,9.233608753041111e-20
P62072,1.890242722150188e-05,2.7407499214283803e-05,-1.1290499678602888e-17,0.0001866019779809666,0.0,0.004979326465071056,0.0004967440152190434,30.03452380952384,0.00023996797573694047,0.17105263157894737,0.17105263157894737,0.17105263157894737,8.0,0,1,0.00016812432167031467
Q6NUT2,-1.195027902779575e-18,-1.314008957968567e-19,3.354409808923326e-18,0.0001866019779809666,0.0,0.0007961684393854575,0.0005234852250327966,4.5,0.00024360860571950865,0.5333333333333333,0.5333333333333333,0.5333333333333333,8.0,0,1,-2.4955078200036535e-18
Q9NPF4,-3.3629653980843888e-18,-3.6723048484598794e-18,3.354409808923326e-18,0.0001866019779809666,0.0,0.003119680415551181,0.0004847032741351971,20.28333333333333,0.0002335810980922694,0.2612244897959184,0.2612244897959184,0.2612244897959184,20.0,0,1,-2.5327467719493453e-17
Q8NCA5,2.3357723787121896e-18,-3.767296163844981e-19,8.149270602991752e-19,0.0001866019779809666,0.0,0.002193609918931807,0.0004910977956389473,12.0,0.00023422071073430208,0.5111111111111111,0.5111111111111111,0.5111111111111111,23.0,0,1,5.4083358694384747e-17
Q9P2K2,0.011770096860744221,0.01706600515810655,8.149270602991752e-19,0.0001866019779809666,0.0,0.0069649474480748515,0.00047105954317146903,45.51666666666666,0.00022997842515528363,0.2392638036809816,0.2392638036809816,0.2392638036809816,43.0,0,1,0.1046870609535204
Q8WU90,-0.0,2.0831630047186446e-20,7.513547102659013e-18,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,-2.548671524968422e-19
Q15818,-0.0,4.1960380768743866e-20,-2.5157640298378344e-18,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,2.3987770374951348e-20
Q9GZR2,-0.0,-4.7600401921736824e-20,-5.503710120139639e-19,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,4.2605528559342097e-19
O60885,-0.0,2.6300827782029895e-20,-5.503710120139639e-19,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,5.524813599058779e-19
P13489,-0.0,-1.578694370646057e-19,-8.249867718377319e-19,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,-3.7847796582667106e-19
Q99567,4.892262074913595e-18,4.24213180277733e-19,6.607376675878168e-19,0.0001866019779809666,0.0,0.003032122925485945,0.0004888608382039271,19.2,0.0002358796818341102,0.2354948805460751,0.2354948805460751,0.2354948805460751,13.0,0,1,6.423601663576862e-17
Q9NXA8,-0.0,-6.48740649126096e-20,1.2592048677836348e-19,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,2.8596880934288844e-20
P05062,0.011770096860744221,0.017066005158106554,1.2592048677836348e-19,0.0001866019779809666,0.0,0.0069649474480748515,0.00047105954317146903,45.51666666666666,0.00022997842515528363,0.2392638036809816,0.2392638036809816,0.2392638036809816,43.0,0,1,0.10468706095352041
Q6ZT07,0.0017602687820623953,0.0025522947236344237,3.594941248634162e-19,0.0001866019779809666,0.0,0.005882313129721248,0.0004785703407545903,41.7011904761905,0.00023124751241792663,0.20207253886010362,0.20207253886010362,0.20207253886010362,43.0,0,1,0.01565640176647956
Q9UN86,-0.0,-1.1399384400036193e-20,1.2573718790625003e-19,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,-1.765361271403034e-19
Q99988,-0.0,-2.98652149141246e-20,-6.902204715724661e-20,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,-2.0691498740782104e-19
Q9BSC4,7.847719208719507e-18,-3.1844245944064047e-18,-6.902204715724661e-20,0.0001866019779809666,0.0,0.003879805592944361,0.00047659557641818186,23.666666666666664,0.00023138879114349903,0.3248730964467005,0.3248730964467005,0.3248730964467005,28.0,0,1,7.854186130777246e-17
P28300,-0.0,-1.8620679147865956e-20,5.3231355538476813e-20,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,2.5548515159628667e-19
O96028,7.847719208719507e-18,-3.29826710596173e-18,5.3231355538476813e-20,0.0001866019779809666,0.0,0.003879805592944361,0.00047659557641818186,23.666666666666664,0.00023138879114349903,0.3248730964467005,0.3248730964467005,0.3248730964467005,28.0,0,1,7.507168452517332e-17
Q9BVL2,4.892262074913595e-18,1.0034114096302045e-18,2.616025699408221e-20,0.0001866019779809666,0.0,0.003032122925485945,0.0004888608382039271,19.2,0.0002358796818341102,0.2354948805460751,0.2354948805460751,0.2354948805460751,13.0,0,1,6.39270176319054e-17
Q02809,0.011770096860744221,0.017066005158106554,-5.0566115727038944e-21,0.0001866019779809666,0.0,0.0069649474480748515,0.00047105954317146903,45.51666666666666,0.00022997842515528363,0.2392638036809816,0.2392638036809816,0.2392638036809816,43.0,0,1,0.10468706095352037
P35555,-0.0,-9.438552395949669e-20,1.7046761597534617e-21,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,-7.526103751681361e-20
Q9Y6M1,-0.0,6.223285088617083e-20,1.7046761597534617e-21,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,-2.700601947817876e-19
O00203,-3.540458033470243e-18,-1.1989654518064391e-18,1.3261675932381892e-22,0.0001866019779809666,0.0,0.00042651880681363795,0.0005731459501033658,2.5,0.00025800337803015875,0.5714285714285714,0.5714285714285714,0.5714285714285714,4.0,0,1,-1.1667847376313277e-16
Q8IWA5,-0.0,-5.0055779098960136e-20,-8.336231336860766e-25,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,-1.382052940970818e-19
O14981,0.0017602687820623953,0.0025522947236344224,9.044462239144663e-27,0.0001866019779809666,0.0,0.005882313129721248,0.0004785703407545903,41.7011904761905,0.00023124751241792663,0.20207253886010362,0.20207253886010362,0.20207253886010362,43.0,0,1,0.015656401766479543
Q13586,-1.195027902779575e-18,9.045245355730915e-21,-8.406899406585974e-27,0.0001866019779809666,0.0,0.0007961684393854575,0.0005234852250327966,4.5,0.00024360860571950865,0.5333333333333333,0.5333333333333333,0.5333333333333333,8.0,0,1,2.6801847267530674e-19
Q99470,0.0019014814481988164,0.0027570454675895383,-1.7075096439606025e-31,0.0001866019779809666,0.0,0.005393284722262237,0.00047533280024578356,38.00357142857146,0.0002311428489812752,0.18527315914489312,0.18527315914489312,0.18527315914489312,31.0,0,1,0.016912393043551337
Q8NEW0,0.0017602687820623953,0.002552294723634421,-1.7075096439606025e-31,0.0001866019779809666,0.0,0.005882313129721248,0.0004785703407545903,41.7011904761905,0.00023124751241792663,0.20207253886010362,0.20207253886010362,0.20207253886010362,43.0,0,1,0.015656401766479554
Q9NYU1,0.01367157830894304,0.019823050625696087,1.4923329029241487e-30,0.0003732039559619332,0.00013060048850851527,0.007670854284028383,0.0008135418438610139,53.4333333333333,0.0002869371865387039,0.2635135135135135,0.2635135135135135,0.2635135135135135,37.0,0,2,0.1215994539970717
Q8IWF2,-0.0,6.12584412882279e-20,9.296280424858437e-31,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,6.416387369512631e-19
O14975,4.006997977346333e-05,5.8099307897788016e-05,9.296280424858437e-31,0.0001866019779809666,0.0,0.005012302137025169,0.0004755464251783277,30.61785714285717,0.0002350314528618046,0.17218543046357615,0.17218543046357615,0.17218543046357615,10.0,0,1,0.00035639540307779994
Q96HR9,0.0017602687820623953,0.0025522947236344224,-1.2216046897785338e-32,0.0001866019779809666,0.0,0.005882313129721248,0.0004785703407545903,41.7011904761905,0.00023124751241792663,0.20207253886010362,0.20207253886010362,0.20207253886010362,43.0,0,1,0.015656401766479557
P27448,-0.0,-9.94756360536576e-20,-1.2216046897785338e-32,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,-6.112425221358085e-20
Q9H7Z7,-0.0,4.325664337322164e-21,1.8523160383790768e-31,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,5.852075629594199e-19
P12268,-0.0,2.94455105536813e-20,1.8523160383790768e-31,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,-1.4215572682092454e-19
Q15942,-0.0,-9.828111850257515e-20,-2.5710008687843145e-31,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,-3.2028969747404367e-19
Q7L099,1.1286032119504848e-16,3.790478647223979e-18,2.355591665516316e-31,0.0001866019779809666,0.0,0.004291845493562232,0.0004611990462207904,26.166666666666664,0.000228579715453339,0.3333333333333333,0.3333333333333333,0.3333333333333333,33.0,0,1,7.458460795168195e-16
P61026,-0.0,6.55925314696639e-20,-1.3495343944670853e-31,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,1.8326683360950847e-18
Q9UBU6,0.0017602687820623953,0.0025522947236344237,-1.3495343944670853e-31,0.0001866019779809666,0.0,0.005882313129721248,0.0004785703407545903,41.7011904761905,0.00023124751241792663,0.20207253886010362,0.20207253886010362,0.20207253886010362,43.0,0,1,0.01565640176647953
O75592,1.1286032119504848e-16,4.0369943764027746e-18,-1.1362469674985301e-31,0.0001866019779809666,0.0,0.004291845493562232,0.0004611990462207904,26.166666666666664,0.000228579715453339,0.3333333333333333,0.3333333333333333,0.3333333333333333,33.0,0,1,7.540256941954894e-16
O60518,-0.0,-2.7617738451786736e-20,-5.334384281177148e-32,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,-8.797015350783059e-20
Q5VT66,-0.0,-4.509115929935503e-20,-5.334384281177148e-32,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,4.735734468602378e-19
P49643,-0.0,7.310963316399731e-20,5.877553024022314e-32,0.0,0.0,0.0,0.00013285049955623866,0.0,0.00017418408759785494,0.0,0.0,0.0,0.0,0,0,-1.085522240591489e-18
